canonical_root_domain,site_name,primary_niche,category,sub_category,as_of_date,sampling_stratum,traffic_tier,is_niche_authority,is_niche_authority_evidence,is_niche_authority_source_url,is_niche_authority_note,is_contrast_case,is_contrast_case_evidence,is_contrast_case_source_url,is_contrast_case_note,contrast_pattern,contrast_evidence_period,start_year_value,start_year_evidence,start_year_source_url,start_year_note,traffic_provider,traffic_metric,traffic_scope,traffic_value_raw,traffic_value_raw_period,traffic_value_monthly_equivalent,traffic_normalization_method,traffic_research_date,traffic_source_period,traffic_evidence,traffic_source_url,traffic_note,revenue_value,revenue_figure_period,revenue_research_date,revenue_evidence,revenue_source_url,revenue_note,display_ads,display_ads_evidence,display_ads_source_url,display_ads_note,affiliate,affiliate_evidence,affiliate_source_url,affiliate_note,own_product,own_product_evidence,own_product_source_url,own_product_note,course_or_community,course_or_community_evidence,course_or_community_source_url,course_or_community_note,newsletter_email_capture,newsletter_email_capture_evidence,newsletter_email_capture_source_url,newsletter_email_capture_note,content_scale_proxy_value,content_scale_proxy_method,content_scale_proxy_evidence,content_scale_proxy_source_url,content_scale_proxy_note
becomingminimalist.com,Becoming Minimalist,Becoming Minimalist,Other Strong Niche,UNKNOWN,2026-09-17,Large/Traffic Leader,MID,Y,D,,"Author runs a professional certification program (Becker Method) and paid membership, with speaking engagements -- reasoned as an established niche authority in the minimalism/lifestyle space.",UNKNOWN,UNKNOWN,UNKNOWN,No evidence of decline found; certification and membership actively promoted.,NOT_APPLICABLE,,2008,A,https://www.becomingminimalist.com/the-journey-begins/,"Operator direct statement, first blog post dated May 28, 2008: ""It all started harmless enough on a spring Saturday morning as my 5-year old son and I went to clean the garage."" (Joshua Becker)",Similarweb,total visits,CONTENT_ONLY,252300,trailing_3_months,84100,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/becomingminimalist.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://www.becomingminimalist.com/,"Direct site observation: sells books, a paid membership ('The Minimalist Life'), and a professional 'Becker Method Certified' certification program.",Y,C,https://www.becomingminimalist.com/,Direct site observation: paid membership program and certification course.,Y,C,https://www.becomingminimalist.com/,Direct site observation: 'Sign up to receive these posts delivered directly to your inbox for free.',UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
winefolly.com,Wine Folly,Wine Folly,Other Strong Niche,UNKNOWN,2026-09-17,Large/Traffic Leader,MID,Y,D,,"Claims over 20,000 course students and a 4.8-star rating across 4,079 reviews (per direct site observation), plus a full e-commerce shop and membership tier -- reasoned as a major niche authority in wine education.",UNKNOWN,UNKNOWN,UNKNOWN,No evidence of decline found; actively selling courses and membership.,NOT_APPLICABLE,,2011,A,https://winefolly.com/about-us/,"Operator direct statement: ""Wine Folly first launched in 2011 in Seattle, Washington.""",Similarweb,total visits,CONTENT_ONLY,396200,trailing_3_months,132067,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/winefolly.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://winefolly.com/,"Direct site observation: sells online courses (Wine 101/201, regional courses), physical products (books, maps, posters, glassware) via a shop, and a wine club.",Y,C,https://winefolly.com/,"Direct site observation: 'Wine Folly+' premium membership with member-exclusive tools; site claims 'over 20,000 students.'",Y,C,https://winefolly.com/,Direct site observation: 'Subscribe Free & Never Miss A Week' newsletter CTA.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
theminimalists.com,The Minimalists,The Minimalists,Other Strong Niche,UNKNOWN,2026-09-17,Large/Traffic Leader,MID,Y,D,,"New York Times-bestselling authors (per direct observation) with a documentary, live tour, and long-running podcast (556+ episodes observed) -- clearly an established niche authority.",UNKNOWN,UNKNOWN,UNKNOWN,"Direct observation found high current activity (active tour promotion, current course discount, regular podcast episodes) -- no decline.",NOT_APPLICABLE,,2010,B,https://en.wikipedia.org/wiki/The_Minimalists,"Third-party (Wikipedia) statement: ""Millburn and Nicodemus launched their website in 2010."" No first-party founding statement was found on theminimalists.com itself.",Similarweb,total visits,CONTENT_ONLY,181700,trailing_3_months,60567,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/theminimalists.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,N,C,https://www.theminimalists.com/,Direct site observation: no display advertising visible.,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://www.theminimalists.com/,"Direct site observation: New York Times-bestselling authors selling books, a documentary/film, an online decluttering course ('Simplify Everything'), and a live tour ('How to Let Go Tour').",Y,C,https://www.theminimalists.com/,Direct site observation: 'Simplify Everything' paid course plus a Patreon membership and 'Friday Afternoon Minimalist Zoom' exclusive access.,Y,C,https://www.theminimalists.com/,Direct site observation: email capture form on homepage.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
wornandwound.com,Worn & Wound,Worn & Wound,Other Strong Niche,UNKNOWN,2026-09-17,Mid-scale Active Site,HIGH,Y,D,,"Operating since 2011 with its own e-commerce brand (Windup Watch Shop), branded events, and sponsored-content partnerships -- reasoned as an established niche authority in independent watch media.",UNKNOWN,UNKNOWN,UNKNOWN,No evidence of decline found; actively running events and shop sales.,NOT_APPLICABLE,,2011,A,https://wornandwound.com/,Operator direct statement: footer copyright reads '(c)2011 - 2026.',Similarweb,total visits,CONTENT_ONLY,805000,trailing_3_months,268333,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/wornandwound.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://wornandwound.com/,Direct site observation: articles marked 'Sponsored' and Google Tag Manager integration observed.,Y,C,https://wornandwound.com/,Direct site observation: product links throughout content direct to their own shop in an affiliate-style pattern.,Y,C,https://wornandwound.com/,"Direct site observation: operates 'Windup Watch Shop' e-commerce store selling watches directly (e.g. Venezianico, Timex x Worn & Wound collaboration).",Y,C,https://wornandwound.com/,Direct site observation: organizes 'Windup Watch Fair' events.,Y,C,https://wornandwound.com/,Direct site observation: prominent email subscription feature.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
precisionnutrition.com,Precision Nutrition,Precision Nutrition,Other Strong Niche,UNKNOWN,2026-09-17,Mid-scale Active Site,MID,Y,D,,Operating since 2005 with a professional certification business and its own coaching software (ProCoach) -- reasoned as an established niche authority in nutrition coaching.,UNKNOWN,UNKNOWN,UNKNOWN,No evidence of decline found.,NOT_APPLICABLE,,2005,A,https://www.precisionnutrition.com/,Operator direct statement: site states 'Transforming lives and certifying professionals since 2005.',Similarweb,total visits,CONTENT_ONLY,406000,trailing_3_months,135333,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/precisionnutrition.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,N,C,https://www.precisionnutrition.com/,Direct site observation: no display ads found; model is direct certification/coaching sales.,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://www.precisionnutrition.com/,"Direct site observation: sells Level 1/Level 2 professional nutrition-coaching certifications, 1:1 coaching, a 'ProCoach' software product, and books/apparel.",Y,C,https://www.precisionnutrition.com/,Direct site observation: certification programs and direct-to-consumer coaching programs.,Y,C,https://www.precisionnutrition.com/,Direct site observation: free newsletter ('The Smartest Coach in the Room').,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
breakingbourbon.com,Breaking Bourbon,Breaking Bourbon,Other Strong Niche,UNKNOWN,2026-09-17,Narrow Niche Authority,MID,Y,D,,Site positions itself as 'the #1 Authority in Bourbon & American Whiskey' (per direct observation) with a small specialized editorial team and its own paid membership club -- reasoned as a niche authority.,UNKNOWN,UNKNOWN,UNKNOWN,No evidence of decline found.,NOT_APPLICABLE,,2014,B,https://www.prweb.com/releases/the-most-visited-bourbon-and-american-whiskey-centered-website-breaking-bourbon-celebrates-10-years-302160428.html,"Third-party press-release reporting (PRWeb, published May 31, 2024): ""This month marks the 10th anniversary of America's leading bourbon and American whiskey focused website, Breaking Bourbon."" 2024-10=2014.",Similarweb,total visits,CONTENT_ONLY,564300,trailing_3_months,188100,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/breakingbourbon.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://breakingbourbon.com/,"Direct site observation: banner ads visible (Michter's, WhiskeySource, Bourbon Mystery Box).",Y,C,https://breakingbourbon.com/,Direct site observation: links to retail partners for whiskey purchases.,Y,C,https://breakingbourbon.com/,Direct site observation: 'Single Barrel Club' paid membership offering exclusive curated bottlings.,Y,C,https://breakingbourbon.com/,Direct site observation: 'Single Barrel Club' functions as a paid ongoing membership/community.,Y,C,https://breakingbourbon.com/,Direct site observation: email capture for audience engagement.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
thephoblographer.com,The Phoblographer,The Phoblographer,Other Strong Niche,UNKNOWN,2026-09-17,Narrow Niche Authority,MID,Y,D,,Long-running photography-gear review site with its own paid membership tier and insurance product -- reasoned as a niche authority in photography-gear journalism.,UNKNOWN,UNKNOWN,UNKNOWN,No evidence of decline found.,NOT_APPLICABLE,,2009,A,https://www.thephoblographer.com/2019/04/08/turning-10-chris-gampat-gets-candid-about-running-the-phoblographer/,"Operator direct statement in ""Turning 10"" anniversary article (published April 8, 2019), including a screenshot of the site's first blog post. 2019-10=2009.",Similarweb,total visits,CONTENT_ONLY,593200,trailing_3_months,197733,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/thephoblographer.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://www.thephoblographer.com/,Direct site observation: 'Subscribe here for an ad-free experience' banner confirms an ad-supported free tier.,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://www.thephoblographer.com/,Direct site observation: sells photography presets/eBooks and a 'photography care plan' insurance product; also an ad-free paid membership.,Y,C,https://www.thephoblographer.com/,Direct site observation: ad-free membership subscription.,Y,C,https://www.thephoblographer.com/,Direct site observation: 'SUBSCRIBE TO OUR NEWSLETTER' sidebar CTA.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
marksdailyapple.com,Mark's Daily Apple,Mark's Daily Apple,Other Strong Niche,UNKNOWN,2026-09-17,Contrast Cohort,LOW,Y,D,,"Historically one of the largest individual health/paleo blogs (Mark Sisson, Primal Blueprint movement) -- reasoned as a former major niche authority, now operating at a much smaller scale (see contrast fields).",Y,C,https://www.marksdailyapple.com/,"Direct site observation: the domain now describes itself as 'a Substack publication with thousands of subscribers' (~4,000 claimed) -- a structural downsizing from what was historically a large, heavily-trafficked independent blog with a dedicated editorial/content team under the Primal Blueprint/Primal Kitchen brand.",historically_declined,"Site has structurally transitioned from a large independent blog operation to a small Substack newsletter (~4,000 subscribers claimed, per direct observation).",2006,A,https://www.marksdailyapple.com/about,"Operator direct statement: ""I started this blog in 2006 to empower people to take full responsibility for their own health..."" (Mark Sisson)",Similarweb,total visits,CONTENT_ONLY,1300,trailing_3_months,433,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/marksdailyapple.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,Y,C,https://www.marksdailyapple.com/,Direct site observation: now operates as 'a Substack publication with thousands of subscribers' -- Substack's built-in subscription/community features apply.,Y,C,https://www.marksdailyapple.com/,"Direct site observation: Substack subscription is the site's primary current mechanism ('over 4,000 subscribers' claimed on the page).",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
strobist.blogspot.com,Strobist,Strobist,Other Strong Niche,UNKNOWN,2026-09-17,Contrast Cohort,LOW,Y,D,,"Widely credited (per direct site observation and general industry knowledge) as one of the most influential photography-lighting education resources of the mid-2000s to 2010s -- reasoned as a historically major niche authority, now fully inactive (see contrast fields).",Y,C,https://strobist.blogspot.com/,"Direct site observation: the site's own page states 'Strobist is a blog that was published from 2006 to 2021,' confirming complete cessation of new content after 2021.",shutdown,Published 2006-2021; confirmed inactive/archival-only since 2021 (per the site's own description).,2006,C,https://strobist.blogspot.com/2006/02/welcome-to-strobist.html,"Direct observation: earliest identifiable post/archive URL is dated February 2006 (""What is Strobist?"" welcome post).",Similarweb,total visits,CONTENT_ONLY,25500,trailing_3_months,8500,"raw_3mo_total / 3, rounded to nearest integer",2026-09-17,Similarweb 'Total Visits Last 3 Months' snapshot; page accessed 2026-09-17,B,https://www.similarweb.com/website/strobist.blogspot.com/,"Similarweb free-tier estimate (""Total Visits Last 3 Months""); exact reporting month varied by page and was not independently reconciled beyond the trailing-3-month framing, so no specific month is asserted.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,N,C,https://strobist.blogspot.com/,Direct site observation: content is explicitly described as free educational material multiple times; no products/courses for sale found on the archival page.,N,C,https://strobist.blogspot.com/,Direct site observation: no paid community found.,N,C,https://strobist.blogspot.com/,Direct site observation: no newsletter signup found on the archival page.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
manrepeller.com,Man Repeller,Man Repeller,Other Strong Niche,UNKNOWN,2026-09-17,Contrast Cohort,UNKNOWN,Y,D,,"Man Repeller was a highly influential independent fashion/lifestyle media brand (Leandra Medine) prior to ceasing operations -- reasoned as a formerly major niche authority, now shut down (see contrast fields).",Y,B,https://fashionista.com/2020/10/man-repeller-shutting-down,"Third-party reporting: Fashionista and MediaPost both reported the site ceased operations on October 28, 2020, following internal controversy; Fashionista published a follow-up on 'The Complicated Legacy of Man Repeller.'",shutdown,"Ceased operations October 28, 2020, per contemporaneous press reporting (Fashionista, MediaPost).",2010,B,https://en.wikipedia.org/wiki/Man_Repeller,"Third-party (Wikipedia) statement: ""Medine started the Man Repeller blog in May 2010.""",UNKNOWN,UNKNOWN,CONTENT_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Similarweb page shows ""No Data to Display""/""No Data Available"" across all traffic sections for this shut-down domain; left UNKNOWN.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"No sitemap/index-count (or other automatable) content-scale proxy was collected during Study A Wave 001 research -- left UNKNOWN rather than backfill a guessed value, matching the A0 dataset's own precedent for this field."
